y_h,V_h,k_l,k_r,Q_G,t_G,y_l_ratio,IC_mean,IC_std,IC_range,IC_skew,IC_kurt,V_mean,V_drop,I_mean,I_std,T_mean,T_max,t_total,capacity,SOH
5.23602925129014,3.49,30.2688826742177,-24.1587144218817,0.468696124826572,843.25,0.71095575271319,1.36430992100603,1.58791853076816,5.11192299220061,1.04388995472627,2.69190467837181,3.56649293375921,1.3447348048785,2.01257477821144,0.00160032453211073,31.9056137362852,38.6652376704886,3157.203,1.76787211066621,0.954676355247198
5.17539418135033,3.49,29.1465718067013,-23.3171579452923,0.464586440502529,833.203,0.718412059203803,1.36565026693704,1.57692640790892,5.04962217652746,1.0281240282509,2.65049283464145,3.56634676473219,1.34200725029411,2.01250026117301,0.00149510943163681,32.0663659891008,38.7337410220845,3147.407,1.76231507040931,0.951675473618709
5.24053695460219,3.49,27.4492762936136,-25.3402047886878,0.470345968436997,847.563,0.738106261520512,1.51235803875062,1.58268267966932,5.03595311831942,0.942194637907619,2.5094059946768,3.56447290441586,1.30505182885567,2.01255088886463,0.00140796151388373,31.6919502201879,38.4644644742788,3152.468,1.76761729249384,0.954538749770777
5.16944628527531,3.49,28.4666061184172,-23.5142281405859,0.463964428981773,833.609,0.724664842736624,1.33889307181531,1.56592460721243,5.04773928236199,1.05547029692422,2.71194919558257,3.56311758549425,1.3638214328522,2.01239057469392,0.00172774554437962,31.5538699380912,38.2061888142068,3148.187,1.76266835974315,0.951866254937981
5.07364265147133,3.49,25.7370593683192,-22.7251042319531,0.458825938769545,824.25,0.746365075978938,1.35786772271585,1.55261897288065,4.94662706694817,1.01221831840458,2.6131226574519,3.56016915009166,1.34561827514596,2.01222949064826,0.0014595563860434,31.2069538293854,37.8715736945804,3128.875,1.75173048706641,0.945959646446236
5.00706213323764,3.49,24.0902975099562,-22.4037939409611,0.45443874606162,815.062,0.759436802770621,1.3876996809999,1.54441757976529,4.871343167502,0.963324266550684,2.50882197689256,3.55988247052551,1.31293923003991,2.01252709017626,0.00147200469382712,31.1194371469249,37.8200494554339,3110.719,1.741849604796,0.94062382796953
4.94929801856807,3.49,23.0229700560364,-22.1243760557433,0.450488609059257,805.078,0.767411762540242,1.35719224053956,1.5270460673307,4.81779674654429,0.982281017154167,2.54169777213445,3.5577513094399,1.33449799444127,2.01234482000921,0.00135839904900074,31.1423249331037,38.0423809678735,3100.719,1.73609135118471,0.937514288236964
5.7170823819316,3.495,37.5536432030275,-33.05390662262,0.47620023491928,889.687,0.671566362925671,1.32666646126134,1.6445891658648,5.60489689597741,1.21959113681809,3.20057441091152,3.56967200449049,1.3997308414704,2.01232714166188,0.00138922688222186,34.1686275004524,40.6167640932411,3203.672,1.79362401485736,0.968582753727925
5.52246730335126,3.495,33.1167272506198,-29.9489683934356,0.465580748300976,880.86,0.700163663888756,1.37864705575855,1.63303507895322,5.3975944640825,1.1085193588376,2.88692619352307,3.57224505236903,1.34136468869123,2.01225560303525,0.00151910094377501,33.263408818394,39.7535220526776,3185.11,1.78318902232733,0.962947707744961
5.36994847858113,3.49,32.7100391182297,-26.1027468589515,0.47596294142974,852.344,0.695434330062024,1.37739549442078,1.60496092396096,5.24310687324577,1.07041406817895,2.78459277823403,3.56747296643296,1.33582570383032,2.01216037999568,0.00141703210322613,32.4909266551747,39.0795550278814,3156.906,1.7673642076279,0.954402080304737
5.28543229175911,3.49,30.6560743045863,-25.9025029176751,0.469275082391292,843.11,0.70999463608318,1.32246826606861,1.5725823898237,5.16691097109211,1.10231382136247,2.84358237841932,3.56322493949496,1.37765817032044,2.01209165641678,0.00143721673359075,32.1004048849872,38.7514197535489,3138.515,1.75701778503531,0.948814863361302
5.19996435630165,3.49,28.1723678071163,-25.3215446548564,0.463755245025614,833.75,0.72910999117739,1.35308528160365,1.56179202850484,5.07313083126169,1.04652088409368,2.71222809451706,3.56140700095322,1.34449074089525,2.01219888943379,0.00155652659179781,31.8085848397632,38.5521344719629,3120.203,1.74687061798379,0.943335247274607
5.12633694874936,3.49,26.6914934541972,-24.6454634113333,0.460400904364134,833.797,0.739663099391966,1.30967470988346,1.54241218621548,5.00860605477985,1.08171971232863,2.78598838699588,3.55919121201613,1.39465687367156,2.01229720969442,0.00146519618577741,31.8561324432943,38.7487782226855,3110.859,1.74171725074571,0.940552354879612
5.10376246189175,3.49,26.9114748634817,-24.2704994226464,0.457967660735238,824.485,0.736356510864078,1.30438545029116,1.53375545916467,4.98500985152539,1.081722998311,2.78463638750367,3.55946772466647,1.39199661656575,2.01237655254087,0.0016154885010028,32.2143347597985,39.0869960567904,3101.265,1.73642250564782,0.937693116407821
4.99458555806858,3.485,27.7236237172968,-20.9289262774984,0.432152211801258,815.359,0.7224632214728,1.30194396109692,1.51370339484638,4.87183313461788,1.05871024653115,2.72178841112556,3.55723430707301,1.37751223856265,2.0123689117843,0.00142038041608835,31.9324141715473,38.7864581923158,3083.141,1.72632172392358,0.932238549064708
4.93382556774247,3.49,22.7598197172769,-22.8194971957581,0.446709032303999,796.25,0.76934916521896,1.33675880294399,1.50691912467818,4.80155211257958,1.00250772435701,2.59719252489756,3.55635432545943,1.33965423884245,2.01232335760509,0.00153327407227364,31.8069483476944,38.8110884480465,3064.453,1.71580653893301,0.926560198000182
4.86385489992224,3.485,24.7140320506852,-20.3138568639799,0.422990432812905,796.265,0.745941927142191,1.31525518885658,1.48858353628023,4.73369653718217,1.00781897077288,2.59956476019588,3.55425067509376,1.35473894396143,2.01250781424773,0.00149376781777513,31.7194187575703,38.6634786492676,3054.75,1.71053335113519,0.923712600780346
4.86108598936327,3.49,21.8613543978343,-22.5508951425084,0.440820152255956,786.922,0.775139192706425,1.30516902238764,1.48217239679542,4.73173120562152,1.01813434483225,2.62451165737911,3.55373533057313,1.36167169418702,2.0127830154758,0.00140903689753284,31.9421373242337,38.9594500015857,3046.172,1.70601449964852,0.921272356013109
4.79853639676692,3.485,23.8831131177907,-19.8564443121569,0.417831028481809,786.719,0.751141690475848,1.31099189033286,1.47127677406064,4.66560291503186,0.996570115567491,2.57276881977155,3.55439028916694,1.34977281487054,2.0125688961709,0.00155256674816417,32.2863485236967,39.1344756558555,3036.39,1.70031102726426,0.918192398930688
4.73115735998777,3.485,22.7672459554827,-19.0372499215543,0.413779371030821,777.156,0.759390311681141,1.28358262504511,1.45394436954329,4.60364012159291,1.01073999255635,2.59501839732867,3.55135677787071,1.37871092071102,2.01240185300252,0.00145955935881672,32.1128543489503,39.0594764545444,3026.328,1.69457986017979,0.915097486312008
4.7045057333836,3.485,22.1000213682114,-19.21233936877,0.410252282555973,767.782,0.765118562706943,1.30620166174346,1.44672313504092,4.56866703059574,0.972073884030423,2.51301598237267,3.55091403510524,1.34675266570928,2.01252224010419,0.00423855245817318,32.0050824949452,38.9886598233863,3008.89,1.68490290866093,0.909871793372914
4.61434360335042,3.485,20.1996146473376,-19.0105767468907,0.404633115819273,758.859,0.781121472697971,1.33428270395071,1.43248869621577,4.46727992263796,0.919110143015118,2.40721659644233,3.54985761714945,1.3088719384809,2.01252933040692,0.00158724821463087,31.8206297074391,38.8268615385264,2990.156,1.67447415911597,0.904240118691642
4.60195250054326,3.485,19.9914410779811,-18.5766912478526,0.40499683212045,759.015,0.78279392197528,1.27558114238648,1.42248891788303,4.4683269026584,0.989289319578551,2.54557249100148,3.54768104719961,1.36461368326798,2.0125310090943,0.002102533443789,32.0664090375855,39.2759753135185,2990.391,1.67456924798791,0.904291468049516
4.50682707297288,3.485,18.3239715954482,-18.3431967349458,0.397084584775012,749.344,0.796708734340666,1.31830113317082,1.40452628848407,4.35871210082438,0.910022887385088,2.38698814849722,3.54750610560079,1.31785917264326,2.01203925582604,0.00138944455575054,31.9923040853678,38.9734233571824,2971.641,1.66371637598141,0.89843076114169
4.52474744450886,3.485,19.1529065749453,-18.255221668531,0.398036561112238,739.984999999995,0.788353860521112,1.31441425686203,1.40763616036105,4.37667503999256,0.919747536228128,2.40438597874684,3.54879996468122,1.31579965678906,2.01249362076259,0.0015263198713427,32.229832922234,39.3310536224449,2962.625,1.65901386874825,0.895891339631056
4.46508495999854,3.48,20.2204353074229,-15.8922755895098,0.392513421770581,731,0.773571662257581,1.26390604378281,1.38460157887263,4.32748318507237,0.95989250772728,2.47588911843501,3.54367577175177,1.36300762572789,2.01248650169532,0.00159678716612737,32.1174392290432,39.3725692734749,2953.359,1.6538540573335,0.893104967288016
4.40292886339174,3.48,18.8225680227615,-15.5371774835264,0.388932384333333,730.516,0.786249464768075,1.31036508515764,1.37823773009456,4.250057233298,0.891507847251897,2.34481254103065,3.54331126630738,1.31177897267018,2.01229322723917,0.00136424387151212,31.9886422902539,39.2026406725196,2933.625,1.64265378213013,0.887056657659505
4.3633533856242,3.48,18.1022820553476,-15.6379202644375,0.385976704590005,730.719,0.79256456610885,1.27619303590996,1.3631740940787,4.21786160040762,0.918553933457667,2.39223331655442,3.54068272197788,1.34151171960888,2.01243597684994,0.00142287613256678,32.0059419181071,39.2922319686265,2924.828,1.63785784302237,0.88446678159338
4.32589352347178,3.48,17.4483887767433,-15.4216015179315,0.38313094803889,730.562,0.798326187617998,1.27848761824107,1.35369505606763,4.17719275139686,0.904979379683372,2.36449242491462,3.54027626562993,1.3356429148818,2.01255661276406,0.00151403523735297,32.0762860378462,39.3935978848846,2915.5,1.63273504070991,0.881700394697629
4.29330541386016,3.48,17.0159752279981,-15.5383724356746,0.379860716024814,721.733999999997,0.801831297942781,1.25063465342918,1.33856141309151,4.14967702424014,0.924869481114298,2.39939995336287,3.53836396557963,1.35845295290546,2.01236800472972,0.00153689982226164,32.1156749116754,39.4709181709351,2906.86,1.62775289155336,0.879009962528144
4.23499058338495,3.48,15.5256513694827,-15.0151217983793,0.377141176560865,711.906,0.816697923362638,1.24779862501001,1.32793244744816,4.09311880550083,0.915317300188894,2.37984796128607,3.53590536231002,1.36919358984835,2.01250017227431,0.00148477186386489,32.1107531360078,39.5492107245734,2896.594,1.62212548552116,0.875971082369389
4.22418793503795,3.48,15.6484048928739,-15.8646563738016,0.37386539370304,702.156,0.814776175521494,1.29920260804598,1.32263890271181,4.06188578818168,0.844412095300546,2.25400943334333,3.53705825285903,1.30393335068479,2.01250254676956,0.00151451222151682,32.067307022426,39.393700359556,2877.281,1.61132566037658,0.870139021529624
4.16287834073769,3.48,14.2742548474631,-15.0901184401941,0.37031300950213,693.094,0.82855306257961,1.26501520619387,1.30775816212454,4.0086699728114,0.870100115431142,2.29328968585959,3.53438762389372,1.33252160557585,2.01254711719057,0.00161717838948032,32.0911709710605,39.5221227948253,2868.688,1.60656313974884,0.867567191923141
4.12332926158832,3.48,13.6382786675254,-15.389630523054,0.367223441471349,683.844,0.834620548077795,1.23815961182553,1.29311594152936,3.97544035459074,0.888574260199567,2.32512207931398,3.531857109596,1.35843331664565,2.01249573619154,0.00155197983341883,32.0909864325078,39.5838220213388,2859.75,1.60151422339176,0.864840704505503
4.08041472350223,3.475,15.285938723682,-13.535622593174,0.363184914305403,674.406,0.812691359095945,1.28832543171355,1.28591599935877,3.91270324926442,0.816160080569562,2.19949279302424,3.53247955542913,1.29924359658933,2.01225915361916,0.00162365194612418,32.0317901336274,39.4269270697071,2840.11,1.59036923140033,0.858822248606208
4.03154624621343,3.475,14.3134531400849,-13.1597442096846,0.359748814378922,674.297,0.822481843616099,1.25466969644535,1.27072954476111,3.87259567625759,0.839918436255951,2.23558422299038,3.52963295662842,1.3298586315762,2.01278872730871,0.00139341961531597,32.0019378956118,39.4846651884662,2831.235,1.58578899682422,0.856348856088212
3.97328410421657,3.47,14.6335890594418,-11.7139528460679,0.355956584066204,674.14,0.815850205074536,1.23121212828983,1.25286954305661,3.81872571920471,0.851566791357293,2.2543105815713,3.52629545883491,1.35032441743535,2.01232229384023,0.00148546076513948,31.8894253080537,39.3266272938843,2830.344,1.58494307073741,0.855892043840035
4.10571314134395,3.475,15.612011495555,-13.9840103614568,0.364346265412809,693.25,0.809874546052132,1.26292519868795,1.28664360055928,3.94710909916005,0.851284575928467,2.26142765636089,3.53288563896916,1.32767656485986,2.01240821896877,0.00141610998406317,32.4389250297363,39.7034941383589,2849.172,1.59552638924959,0.86160718798574
3.95651332634209,3.475,12.5290560950642,-13.5272057888919,0.355053759578035,665.359,0.841665437954589,1.270445177373,1.25360453829544,3.7883664731587,0.799635748365706,2.16802636160137,3.52681901750128,1.30695589557902,2.01203991369921,0.00142231158497586,31.8781768374364,39.2654075433163,2812.484,1.5747301747801,0.850376933199273
3.89564467363268,3.47,13.1642417377136,-11.6230412417514,0.349223904835209,656.312,0.831038982754068,1.26780385232614,1.23479242587522,3.72496705001246,0.77785389320177,2.12700416736245,3.52325367286321,1.30592556958397,2.01264303594865,0.00160920706766192,31.601685825214,39.1144068015724,2794.047,1.56490199509379,0.845069574875652
3.8698753438833,3.47,13.0495547422214,-11.8014892698889,0.347549268220245,646.469,0.831395670627383,1.25147898733434,1.22694983509123,3.70408143070062,0.789812474998726,2.14605387501584,3.52206473127002,1.32043182962686,2.01271632352815,0.00185537913212689,31.7402458976687,39.3247683812608,2784.765,1.55976594733704,0.842296035249559
3.89393791982797,3.47,13.4732830423451,-12.1291594089428,0.348276230333296,655.625,0.826996689216089,1.21865449975037,1.22570204407152,3.73925551510696,0.83581037536403,2.22532123122218,3.52176942661851,1.35176399988275,2.01297928918006,0.00146075471577546,32.2238416783861,39.8786201132084,2783.844,1.55948156681842,0.842142465681164
3.86763189885598,3.47,13.0525777574805,-11.8761966076996,0.347046679558615,646.593,0.831258789631178,1.22556284667731,1.22068917798895,3.70803174712124,0.824078162144716,2.20698645924443,3.52276028216017,1.33715098795057,2.01283495971142,0.00155491492732332,32.466357035213,40.0095085666386,2775.5,1.55468935359061,0.839554601643775
3.81635422519669,3.47,11.9948964882494,-11.6284827912896,0.342827586793715,646.219,0.842848753280611,1.21046286331634,1.20644772302009,3.66400979834655,0.822003012463317,2.19988453634268,3.519391177469,1.36500383122406,2.01278134026363,0.00182339396396826,32.3608278018708,39.9882849918977,2765.203,1.54887410798904,0.836414285417122
3.75826987621808,3.47,11.1822923907791,-11.9262888887097,0.337222646247717,636.859,0.851230848780454,1.22457319269299,1.18891809097376,3.59391202649528,0.781841497344845,2.13072894226493,3.51805633878682,1.33178010246145,2.01246179717011,0.00144744873037206,32.1358923988434,39.7000951170435,2746.594,1.53823659894256,0.830669877603833
3.69279277454575,3.465,11.8339490512508,-9.98695456994609,0.332780616305506,627.641,0.839769657089593,1.24021909567065,1.17333732001913,3.51898396593048,0.741818306674885,2.06574374673621,3.51530806940259,1.30933697527228,2.01240825086996,0.00147222823394225,31.8726019976149,39.5040970676703,2728.172,1.52791425825103,0.825095665233179
3.7044525190609,3.47,10.1341104915549,-11.947737186524,0.333341801372034,627.594,0.863217163137997,1.20383091780959,1.17400696576885,3.54680425985308,0.791282627284963,2.14481870456076,3.51388604600298,1.35179377148128,2.01293423876707,0.00158649094271425,32.1592926012224,39.9192074505885,2728.578,1.52852526297564,0.825425616568469
3.70146666243602,3.465,11.857250432651,-10.32020187281,0.333629512684576,627.687,0.839830376523675,1.24577943034962,1.17428143307184,3.52445511478001,0.743509621333698,2.07536627887406,3.51723452718579,1.29940778111952,2.01246288285147,0.00152171728566786,32.4737551574586,40.1100560916034,2718.719,1.52264732528438,0.822251445712098
3.67366576872948,3.465,11.5557162772374,-10.2866553360733,0.331222669191178,618.516,0.842722269733947,1.24277787614954,1.16586170105244,3.49532070277339,0.737609671850392,2.06459693969526,3.51636460217966,1.29722606173318,2.01251504474676,0.00163137598541272,32.5230201892438,40.1758623570012,2709.422,1.51748599384899,0.819464252536057
3.98151732810501,3.465,14.3327122571898,-13.230619156196,0.35530312377121,665.094,0.820009420076901,1.2698008125382,1.2369773205184,3.81040437270878,0.824012506995589,2.25606982489292,3.53067592254756,1.32677506239014,2.01277398406004,0.00147202072708945,32.3904102839013,39.9814209153201,2867.015,1.60581889913066,0.867165291289886
4.00871527217239,3.47,15.7918894128904,-13.1909869921445,0.357426013319932,665.14,0.803030542945839,1.21117923565794,1.25059630379276,3.86330678335465,0.890281543802615,2.34961914498537,3.52716170337894,1.37152056998608,2.01284097039153,0.00152820856036457,32.8847320391351,40.3775296287601,2791.875,1.56384914467444,0.844501020513093
3.91112489666868,3.47,13.6146697480699,-13.3400105990334,0.349900229570535,665.219,0.825949437722301,1.2047807128359,1.22587328692518,3.76307666280503,0.865294286169714,2.29639394804742,3.52348751505268,1.36595727766149,2.01251582981239,0.0015456099654871,32.8689061908473,40.4274146456045,2764.125,1.54809152477678,0.835991679231837
3.83671265715505,3.47,12.277636660249,-13.0407349468744,0.343021032545493,646.375,0.83999796495898,1.25302075645164,1.20685174887389,3.6638774645495,0.779368110060798,2.14842728986192,3.52276576013624,1.29769139474974,2.01246616633453,0.0016561497942287,32.6510129432846,40.148299510652,2736.109,1.53237556318686,0.827504834035656
3.75817756984115,3.47,10.9918442928643,-12.6642455477603,0.337240795884979,636.843,0.853760977380736,1.19755055497509,1.18545907398288,3.60570058653253,0.818486574146553,2.20302434526952,3.51671789325725,1.36059636564438,2.01242263523025,0.00154920469133988,32.4937917280743,40.1449227052691,2726.484,1.52695282684897,0.824576478454227
3.71148824153004,3.465,11.9567733215703,-10.9511386652333,0.33367773682833,627.5,0.838922117713066,1.21728263390369,1.17239415724749,3.54502527259283,0.778361131846315,2.13546223406227,3.51627489748087,1.32196046018319,2.01243109730359,0.00157750593004325,32.3972493279258,40.0408316084248,2708.547,1.51695730171363,0.819178751182321
3.68936232497234,3.465,11.6127800033472,-11.0751723115622,0.331026067601294,627.641,0.842618059972814,1.19711571831692,1.16191214754524,3.52875517252989,0.792065034687972,2.15599163780054,3.51404025969288,1.33935614406682,2.01260986532063,0.0018123758344831,32.4680371989861,40.1785783625902,2699.297,1.51189759601427,0.816446437364738
3.65870548411149,3.465,11.1267553409779,-11.2197660949363,0.328416970129177,618.172,0.847941363560178,1.1997077304332,1.15320467045921,3.49600127042604,0.777843713979688,2.13267174518978,3.5129673461013,1.33608008978799,2.01280817243704,0.00186004585207066,32.4980237722552,40.2202867617569,2689.438,1.50656389606811,0.813566162714859
3.61114101924087,3.465,10.2532819488185,-10.7817700326035,0.32555282408592,608.937,0.858032656517885,1.18469502641496,1.14283375248376,3.45493986752051,0.781608397330988,2.13649509211489,3.51083957407366,1.35614029132578,2.01253754149201,0.00161582030316318,32.530706295471,40.2762542258184,2680.875,1.50154535266714,0.810856077130169
3.58396908563761,3.465,9.79899084627937,-11.1098809442523,0.322613868401619,599.406,0.863294149417362,1.23342159014034,1.13415241797966,3.40250929875249,0.713312243175934,2.03593343663551,3.5119327219056,1.29188682296947,2.01266031867892,0.00216286468233835,32.5075623675736,40.1881794892744,2661.563,1.49084440504002,0.805077411571327
3.5471485029068,3.46,10.9003052883256,-9.31387776464927,0.320693107832593,609,0.846351156719361,1.23014823679888,1.12616409178854,3.36583801748906,0.708382843463738,2.02917945532752,3.51077943692129,1.29317092440289,2.01256513618782,0.00167110523767939,32.5572939862102,40.2548409292859,2652.765,1.4858683845612,0.802390288975922
3.51342825065269,3.46,10.1966597074185,-9.45096208792977,0.318041019795214,599.907,0.854890167381045,1.21558180794391,1.1164328425038,3.33522286883834,0.713601740195632,2.03275125631156,3.50897902834258,1.29944020885723,2.01234942208334,0.00168544501013333,32.5668669035696,40.3056990820649,2643.297,1.48041367797611,0.799444669001387
3.48847538863933,3.465,8.37599717210508,-10.8209131164312,0.31514168771196,599.547,0.879947595454126,1.21250984034386,1.10707082261083,3.30980679487525,0.705707744137554,2.02211612339457,3.5076454446023,1.3003470475202,2.01273518783308,0.00153753773441382,32.5657416829939,40.317307847716,2633.438,1.47520958690316,0.796634385006342
3.54513628864995,3.46,9.71125323952346,-10.261249283752,0.320827251481118,608.75,0.863034133968067,1.1806535252282,1.12074165163,3.38882861932298,0.769402157110549,2.12897991608798,3.50497737806395,1.35047317267779,2.01277706982966,0.00157615524132097,32.6367795548219,40.4367048982226,2652.579,1.4859035988304,0.802409305187542
3.62150425895647,3.465,10.4597697182421,-11.3594879504163,0.325806339902102,608.953,0.855588051672539,1.18713615141892,1.14228143455517,3.45950894432188,0.784926906032424,2.14812754821147,3.51464552951613,1.33869930805444,2.01275800447829,0.00187047882124561,33.2528136723056,40.8615299509941,2670.813,1.49609182981367,0.807911096387731
3.54577972204553,3.46,10.7147063468209,-10.2256593142355,0.31927442505055,599.75,0.848909024435398,1.17133761120585,1.11755357262898,3.38679883459536,0.774450457011789,2.13137389659181,3.50855727593766,1.34717034400956,2.01281281943613,0.00166340083016845,33.1140911431258,40.8566765711569,2643.38999999999,1.4808005946929,0.799653609590892
3.47205378974813,3.46,9.28200125375293,-9.75364648735061,0.314377359166382,589.875,0.866332697938614,1.18933884026759,1.10155074080596,3.30151209019657,0.728554095402882,2.05561281005559,3.50722676316246,1.31943346132602,2.01267126886861,0.0016913996225136,32.9690007892353,40.7081924707346,2623.813,1.46975432684668,0.793688466149302
3.39661130970826,3.46,8.30007059968963,-9.22178650038517,0.309915524798645,580.813,0.877818363026023,1.17569698475192,1.08572513289884,3.22949854044982,0.72153106485238,2.03962544548566,3.50159195246459,1.32408608902867,2.01245838084427,0.0035258718611234,32.7441883560537,40.5478144939964,2595.75,1.45390122748459,0.785127564584614
3.38779172465228,3.46,7.97441812585087,-9.71978371564545,0.307616586895738,580.844,0.882306546948819,1.20119108984876,1.07660615330742,3.20860586184765,0.680659356436434,1.98621743668961,3.50278068140956,1.29971803595375,2.01306997627633,0.0015599753437156,32.7544517612138,40.5679587233249,2595.375,1.45414620672357,0.78525985689556
3.39055758906587,3.46,8.06618986155081,-9.84262108296098,0.307466916509269,581.031,0.881049213150615,1.15838698903434,1.07592645587643,3.23132804515309,0.733247218620157,2.06118280488498,3.50152208496268,1.35159014764236,2.01307631640454,0.00155228099362963,33.0554189385487,40.9121279699513,2596.953,1.45502375190668,0.785733743910308
3.37129031166567,3.455,9.4504817369643,-8.5108069336174,0.305532911449947,571.578999999998,0.8598388026053,1.15564426659587,1.06915190741311,3.20958591417099,0.730515230673065,2.05665762234157,3.50086423850251,1.34281824293327,2.01258369971006,0.00162020277330629,33.1921398821856,41.0545047647805,2586.875,1.44904216376124,0.782503600318567
3.33499509470259,3.46,7.57261685457135,-10.6237792237406,0.301800067115673,562.656,0.886467346434783,1.19848854661733,1.05394705730965,3.15106741585474,0.658267917340835,1.95932646819736,3.50007472099331,1.28897141150213,2.012646801854,0.00341626015018261,32.9268695205472,40.7203869440977,2568.203,1.43867093714806,0.776902988847423
3.29237146494351,3.455,8.10870433616916,-8.73460575372759,0.298809834632757,562.093,0.876856174606831,1.19584211932503,1.04366041454166,3.10904959926769,0.643930447339152,1.93705270979336,3.49791771543612,1.29328898844166,2.01310618966493,0.00245498398383122,32.7821640725939,40.6457266233967,2558.328,1.43344543215698,0.774081141028732
3.27384115305637,3.455,7.6079125385937,-8.5426039525966,0.298186486040488,561.922,0.883807549253098,1.1490031852735,1.04264853917758,3.1097266980281,0.701099597137233,2.01023203330461,3.49650449532293,1.33850593353381,2.01298273250847,0.00158180168043161,33.0563651031153,40.9721586165116,2558.391,1.43339589008381,0.774054387596988
3.28577101858764,3.455,7.86286872846737,-8.79451081317714,0.298154586667442,562.094,0.880349715729017,1.17832024634956,1.04094715771875,3.10808150121919,0.66674752041421,1.96772728015255,3.49824543336445,1.30338726956798,2.01282938987763,0.00154714547657093,33.2963273047174,41.1341060992785,2549.047,1.42806487344776,0.771175561973144
3.24757516694151,3.455,7.27589917696553,-8.71330805954916,0.295487203431103,552.672,0.88797951082041,1.17605683356833,1.03092494372141,3.06885006382739,0.656079382677035,1.95353384190647,3.49645670221829,1.30114340425908,2.0126524698622,0.00209685455860543,33.167134488488,41.0327202202101,2540.079,1.42292031817412,0.768397428165627
3.19841675828756,3.45,7.68955565694004,-7.29339283744537,0.306017468246633,543.375,0.879791217998479,1.16317057252432,1.01910206032092,3.02474434076513,0.651633290787741,1.94418221283327,3.49316147306791,1.31469905533538,2.01239554745301,0.00150088105893964,32.9845508524201,40.9052839543026,2530.547,1.41742903273131,0.765432055082057
